Date,TempHighF,TempLowF,TempAvgF,DewPointAvgF,HumidityAvgPercent,sealevelpressure,VisibilityAvgMiles,PrecipitationSumInches,Events
2/18/2020,71.3,51,63.3,57.6,81.8,1015.6,6.8,0.025,rain
2/19/2020,51,47.8,49.1,44.9,85.3,1023.6,7.8,0.076,rain
2/20/2020,51.7,44.8,47.1,40.6,78.8,1029.2,8.2,0.385,rain
2/21/2020,54.6,35.9,44.9,31.2,59.6,1036.9,9.9,0,
2/22/2020,63.7,43.3,53,36.9,55.9,1027.6,9.9,0,
2/23/2020,69.2,53.8,61.3,52.8,73.9,1016.5,9.9,0,
2/24/2020,70,51.2,63.8,48.6,62,1010.5,9.8,0.008,rain
2/25/2020,66.7,46.8,55.8,37.6,53.4,1014.6,9.9,0,
2/26/2020,55,39.1,47.2,22,37.9,1029.5,9.9,0,
2/27/2020,63.6,30.7,46.7,22.2,43.6,1029.1,9.9,0,
2/28/2020,73.7,37.2,55.3,26.8,36.7,1027.6,9.8,0,
2/29/2020,74.6,44.2,59.9,38.3,47.1,1022.6,9.8,0,
3/1/2020,76.9,57.1,65.5,56.8,74.6,1013.1,9.9,0,
3/2/2020,77.7,65.6,69.9,62.7,79,1009.4,8.5,0,
3/3/2020,74.2,63.8,69.8,62.7,78.7,1008.1,7.5,0,
3/4/2020,68.7,53.9,62.5,56.9,82,1009.9,7.3,1.251,rain
3/5/2020,75.2,48.1,60,42.4,57.6,1023.7,9.9,0,
3/6/2020,70.5,50.1,59.3,32.2,39.1,1031,9.9,0,
3/7/2020,62.7,44.6,53.1,39.2,59.9,1028.4,9.9,0.001,rain
3/8/2020,74.3,48.9,61.1,50.7,70.5,1023.7,9.3,0,
3/9/2020,67.3,64.3,65.5,61.8,87.9,1021.3,7.2,0.176,rain
3/10/2020,80,59.5,68.8,61.7,79.6,1022.9,7.5,0.001,rain
3/11/2020,83.3,63.5,72.9,62.7,72.3,1017.1,8.5,0,
3/12/2020,85.8,67.9,74.8,62.7,67.7,1011.4,9.7,0,
3/13/2020,82.2,68.8,73.8,63.4,70.9,1013.3,9.8,0,
3/14/2020,83.6,71,75.7,65.1,70.5,1017.3,9.2,0,
3/15/2020,72.4,59.2,62.5,58,85.5,1022.9,7.4,0.045,rain
3/16/2020,73.7,58.3,65.7,60.6,84.2,1020.6,8,0,
3/17/2020,80.7,67.9,72.2,65.6,80.3,1017,8.8,0.095,rain
3/18/2020,82.7,70,74.7,65.6,74.1,1014.3,9.8,0,
3/19/2020,82.1,69.7,74.8,66.5,75.7,1013.1,9.1,0.008,rain
3/20/2020,73,53.2,60.4,55.9,85.2,1022.4,8,0.876,rain
3/21/2020,54.2,48.7,51.7,45.3,79.3,1026.2,7.7,0.916,rain
3/22/2020,66.8,53.9,60.1,57.4,90.9,1019.6,4.5,0.018,rain
3/23/2020,82.5,65.2,71.9,65.1,80.5,1015.7,5.8,0.014,rain
3/24/2020,90.8,65.2,75.6,57.4,60.6,1011.8,9,0,
3/25/2020,89.4,56.4,71.9,59.4,67,1011.7,9,0,
3/26/2020,87.1,66.9,76,65.9,72.6,1009.1,8,0,
3/27/2020,88.7,70.1,77.4,66.6,71.3,1006.4,9.2,0,
3/28/2020,79.2,56.5,71.7,54.3,61.1,1009.8,8.6,0.077,rain
3/29/2020,78.2,50.4,65.4,42.5,48.1,1018.6,9.9,0,
3/30/2020,70.2,64.8,67.1,59.3,77.7,1014,6,0.411,rain
3/31/2020,73,58.2,65.2,54.9,71.7,1015.4,8.3,0.001,rain
4/1/2020,77.5,50.2,63.5,50.5,65.3,1014.8,9.8,0,
4/2/2020,70.4,61.7,65.7,60.3,82.8,1011.8,9.1,0.303,rain
4/3/2020,74,48,63.6,60.7,90.6,1013.1,5,1.119,rain
4/4/2020,52.2,45.2,47.9,45.1,89.8,1017.3,7.4,0.615,rain
4/5/2020,66.7,51,58.4,53.3,83.4,1017.4,7.5,0,
4/6/2020,78,61.2,69.3,63,81.1,1015.4,7.9,0,
4/7/2020,87.8,69,77.1,69.3,78.2,1013.5,8.1,0,
4/8/2020,93.4,72.8,81.1,70.7,73,1010.8,6.8,0,
4/9/2020,92.1,66,75.7,68.9,80.3,1010.7,7.4,0.202,rain
4/10/2020,74.5,63.9,67.9,58,71.8,1015.4,9.6,0,
4/11/2020,76,60.4,68.7,62.4,80.4,1009.9,9,0.023,rain
4/12/2020,86.6,65.6,76.4,54.7,55.8,1001.7,8.2,0.024,rain
4/13/2020,65.7,44.8,55.2,37.1,50.9,1018.4,9.9,0,
4/14/2020,64.6,46.4,55.3,39.1,55.1,1021.6,9.9,0,
4/15/2020,68.7,43.2,56.1,38.5,53.5,1021.9,9.9,0,
4/16/2020,77.7,47.6,63.4,47,57.7,1019.1,9.9,0,
4/17/2020,72.2,56,64.1,58,80.7,1016.6,8.5,0.036,rain
4/18/2020,62.3,55,58.4,49.3,72,1015.9,9.2,0.004,rain
4/19/2020,92.9,60.1,71.2,53.9,66,1006.8,5,0.028,rain
4/20/2020,86.2,61,72.7,58.9,64.6,1010,8.5,0,
4/21/2020,86.4,66.8,75.3,61.4,65.6,1012.2,7.8,0,
4/22/2020,80.2,70.7,74.7,69.9,85.4,1006.5,5.9,0.094,rain
4/23/2020,88.7,59,74.9,54.9,56,1007.8,8.9,0,
4/24/2020,96.3,58.7,78.3,53.4,46.2,1007.1,9.9,0,
4/25/2020,79.4,63.4,71,46.6,42.9,1016.2,9.9,0,
4/26/2020,85.5,54,70.7,48.7,50.1,1020.9,9.9,0,
4/27/2020,88.7,59.2,74.5,59.2,61.9,1016.8,9.7,0,
4/28/2020,91.7,74.2,81.1,68.9,68.1,1010.3,9.7,0,
4/29/2020,84.4,64.6,75.8,54.3,53.9,1014.7,8.8,0.755,rain
4/30/2020,87,54.5,71,46.5,45.8,1018.5,9.8,0,
5/1/2020,88.1,58.9,73.8,54,52.8,1015.2,9.9,0,
5/2/2020,91.2,68.4,77.9,65.7,67.6,1014.4,9.9,0,
5/3/2020,93.4,70.5,80.6,66,63.1,1012.6,9.9,0,
5/4/2020,96.3,72.8,82,66.3,62.2,1009.9,9.9,0,
5/5/2020,84.5,73.7,76.9,63.4,64.4,1013.2,9.1,0,
5/6/2020,85.5,66.1,74.7,45.8,37.7,1020,9.9,0,
5/7/2020,83.5,56,72.3,58.3,62.4,1016.5,9.9,0,
5/8/2020,85.1,66.4,76.5,60.4,58.9,1012.9,9.9,0,
5/9/2020,77.5,60.8,68.3,48.9,50.8,1020.4,9.9,0,
5/10/2020,81.7,54.4,68.1,49.3,54.1,1021.8,9.9,0,
5/11/2020,83.9,58.8,72.6,56.1,57.2,1019.9,9.9,0,
5/12/2020,73.6,65.9,69.2,65.7,88.9,1014.7,7.8,2.393,rain
5/13/2020,87.3,64.2,74.4,66.3,77.8,1012.9,8.6,0.011,rain
5/14/2020,91.4,72.8,80.2,67.9,68.4,1010.7,9.8,0,
5/15/2020,91.8,70.8,79.8,69.4,72,1008.6,9.4,0.331,rain
5/16/2020,82.6,62.9,71.7,61.3,71.9,1007.6,8.7,2.145,rain
5/17/2020,91.1,65.7,76.1,59.8,60.1,1012.4,9.9,0,
5/18/2020,93.6,64.5,79.6,62.9,60.3,1012,9.9,0,
5/19/2020,95.4,69.5,82.4,67.5,62.4,1008,9.9,0,
5/20/2020,93.7,75.6,83.6,71.4,68.8,1007.2,9,0,
5/21/2020,91.6,71.3,81.6,70.2,69.4,1008.1,9.5,0.029,rain
5/22/2020,93.4,75.6,83.3,72,70.2,1009.2,9.6,0.022,rain
5/23/2020,91.7,78,83.6,71.2,67.6,1010.1,9.7,0,
5/24/2020,91.5,68.6,79.8,70,73.9,1008.5,9.2,0.705,rain
5/25/2020,78.5,66,71.6,64.7,79.7,1008.2,9,1.624,rain
5/26/2020,84.7,65.2,74.5,61.6,67.6,1012.2,9.5,0.282,rain
5/27/2020,89.3,62.5,73.4,63.2,72.4,1011,9.6,0.603,rain
5/28/2020,89.1,62.9,75.3,65.1,72.8,1012.9,9.9,0,
5/29/2020,88,70,78.3,62,60.5,1017.7,9.9,0,
5/30/2020,87.7,63.8,76.9,58.5,55.9,1018,9.9,0,
5/31/2020,83.8,74.1,78.1,66.4,67.8,1018,9.9,0.01,rain
6/1/2020,83,71.2,77.3,68.3,74.8,1018.2,9.5,0,
6/2/2020,88.4,71.7,79.3,68.8,71.6,1016.6,9.4,0.008,rain
6/3/2020,91.2,72.9,80.7,69.7,70.9,1014,9.5,0,
6/4/2020,92.3,74,82.8,70.7,68.8,1011.3,9.9,0,
6/5/2020,92.6,75.6,83.6,70.2,65.8,1012.3,9.9,0,
6/6/2020,95.5,74.1,85.4,69,60.8,1010.9,9.9,0,
6/7/2020,95.4,76.3,85.4,68.6,59.5,1006.8,9.9,0,
6/8/2020,98.2,74,86.8,69.7,58.8,1003.7,9.9,0,
6/9/2020,98.3,78.1,86.8,69.6,60.2,1006,9.7,0,
6/10/2020,92.3,68.9,81.5,46,29.7,1017.3,9.9,0,
6/11/2020,94.5,63.1,80,50.9,40.9,1022.3,9.9,0,
6/12/2020,92.3,63.6,79,55.1,46.7,1022.3,9.9,0,
6/13/2020,93.3,66,80.8,56.8,46.9,1018.2,9.9,0,
6/14/2020,92.3,64.7,81,57.9,48,1017.1,9.9,0,
6/15/2020,94.5,71.9,81.5,67.5,65,1018.6,9.8,0.052,rain
6/16/2020,94.1,74.1,82.9,66.9,62.5,1017.8,9.9,0,
6/17/2020,93.5,70.5,82.1,63.4,56.9,1015.4,9.9,0,
6/18/2020,95.4,71.7,82.3,68.5,64.9,1013,9.9,0,
6/19/2020,94.1,76.4,84.1,70.4,65.5,1013.5,9.9,0,
6/20/2020,92.7,70,81.9,71.4,72.3,1014.6,9.3,1.026,rain
6/21/2020,94.6,76.4,84.6,72,67.9,1012.1,9.8,0,
6/22/2020,92.3,78.7,84.5,72.8,68.7,1011.1,9.9,0,
6/23/2020,92.3,70.9,80.9,69.2,70.1,1011.3,9.1,0.727,rain
6/24/2020,84.3,74.2,78,68.7,73.3,1011.4,9.6,0.012,rain
6/25/2020,91.9,71.3,81.5,70,70.3,1012.9,9.8,0,
6/26/2020,84.5,71.3,77.7,70.4,78.9,1016.5,8.4,0.592,rain
6/27/2020,91.4,75.7,83.2,72,70.8,1013.9,6.3,0,
6/28/2020,86.7,76.2,81.6,73.1,76.2,1009.7,9,0.187,rain
6/29/2020,89.9,77.5,83.4,73.4,72.9,1009.3,9.8,0,
6/30/2020,92.4,79.8,84.7,73.6,70.3,1010,9.1,0,
7/1/2020,93.5,80.6,85.4,73.8,69.2,1010.6,9.5,0,
7/2/2020,96.4,80.3,86.9,72.4,64.6,1012.8,8.6,0,
7/3/2020,97.1,75.6,85.7,69.6,61.5,1013.9,9.6,0,
7/4/2020,99.1,74.2,86.2,68.3,58.8,1012,9.8,0,
7/5/2020,99.1,75.1,87,69.4,59,1009.6,9.9,0,
7/6/2020,92,78.7,86.2,72.7,65.4,1010.6,9.8,0,
7/7/2020,96.5,80.6,86.8,72.8,64.3,1011.9,9.9,0,
7/8/2020,97.5,79.7,87.2,72.5,63.7,1011.3,9.3,0,
7/9/2020,99.1,79.5,88.3,71.6,60.1,1010.9,9.7,0,
7/10/2020,100.4,79,88.7,72.6,61.7,1014,9.9,0,
7/11/2020,101.7,78.1,89.1,70,57,1014.4,9.8,0,
7/12/2020,103.7,78.5,89.2,70.4,58,1012.5,9.9,0,
7/13/2020,106.1,78.4,91.7,67.7,51.3,1010.5,9.9,0,
7/14/2020,104.2,77,89.5,68.1,54.5,1011,9.8,0,
7/15/2020,100.4,77.8,88.3,68.8,56.1,1012.8,9.9,0,
7/16/2020,100.4,76.8,88.2,69.6,57.5,1014.9,9.8,0,
7/17/2020,99.6,76.9,87.5,70.2,59.2,1015.3,9.8,0,
7/18/2020,96.4,76.1,85.8,67.9,58,1014.9,9.8,0,
7/19/2020,97.7,76,86.4,68.2,57.3,1014.2,9.9,0,
7/20/2020,98.5,75.9,87,68.7,57.6,1012.5,9.9,0,
7/21/2020,92.6,77.7,85.1,71,64.2,1011.7,9.9,0,
7/22/2020,97.5,79.2,87.1,71.1,61.4,1012.6,9.9,0,
7/23/2020,99.7,78.4,88.2,70,58.3,1012.9,9.9,0,
7/24/2020,97.8,79.8,88.7,69.4,54.4,1011.7,9.9,0,
7/25/2020,93.5,75.6,81.9,71.7,72.6,1012.1,9.7,0.154,rain
7/26/2020,94.2,75.8,81.1,72.5,76.3,1014.8,9.6,0.127,rain
7/27/2020,97.1,76.1,84.4,71.4,68.1,1014.9,9.8,0,
7/28/2020,99.3,75.3,84.3,71.1,67.2,1013.2,9.9,0.023,rain
7/29/2020,96.1,74.6,82.9,70.9,69.1,1013.5,9.9,0,
7/30/2020,99.1,76.4,86.4,70.5,62.5,1013.4,9.9,0,
7/31/2020,100.1,74.3,82.7,72,72.2,1013.5,9.5,0.475,rain
8/1/2020,96.7,74.2,84.6,68.1,62.7,1013.3,9.9,0,
8/2/2020,98,73.7,84.2,68.2,62.1,1013.8,9.7,0.007,rain
8/3/2020,100.5,72.9,83.6,66.9,60.9,1014.8,9.9,0,
8/4/2020,100.5,75.2,86.9,66.7,55.1,1014.7,9.9,0,
8/5/2020,101.4,75.3,88.3,66.1,51.2,1013.3,9.9,0,
8/6/2020,101.3,76,88,67.8,55.6,1013.7,9.9,0,
8/7/2020,99.8,75.7,87.5,69,58.1,1015.2,9.9,0,
8/8/2020,100.9,75.7,87.8,69.4,58.3,1016.8,9.8,0,
8/9/2020,102,78.4,88.9,69.3,56.4,1016.6,9.8,0,
8/10/2020,101.1,79.7,89,70.1,57.1,1015.1,9.9,0,
8/11/2020,102.2,78.4,89.5,70.7,57.9,1013.2,9.9,0,
8/12/2020,103.1,78.7,90.3,69.7,54.9,1012.5,9.9,0,
8/13/2020,102.5,78.5,90.1,67.7,52.6,1012.6,9.9,0,
8/14/2020,105.7,78.3,91.2,66.3,49.4,1011.3,9.9,0,
8/15/2020,105.1,78.7,91.4,66.4,47.8,1011.7,9.9,0,
8/16/2020,104.7,78.2,91.2,66.6,48.3,1014.4,9.9,0,
8/17/2020,96.4,76.8,86.8,63.2,47,1017.1,9.9,0,
8/18/2020,101.7,75.3,89.3,61.4,42.1,1014.5,9.9,0,
8/19/2020,102.9,73.7,87.5,55.6,39.3,1011.9,9.8,0,
8/20/2020,99.7,69.8,84.7,55.4,39.4,1010,9.9,0,
8/21/2020,101.5,75,87.6,63.5,49.6,1009.1,9.9,0,
8/22/2020,92.1,69.3,80.7,67.4,66.5,1011.5,9,0.762,rain
8/23/2020,96,69.5,82.9,65,58.7,1013.5,9.9,0,
8/24/2020,98,75.1,86.4,65.5,53.2,1014,9.8,0,
8/25/2020,98.9,74.2,87,64.5,50.3,1012.2,9.9,0,
8/26/2020,94.3,77.6,86.1,70.4,60.3,1009.5,9.9,0,
8/27/2020,99.8,76.4,87.4,69.6,58.3,1008.1,9.9,0,
8/28/2020,103.9,80.6,91.2,71.8,57,1008.7,9.5,0,
8/29/2020,102.5,78.7,90.3,69.9,55.8,1009.2,9.9,0,
8/30/2020,101.3,78.2,89.2,71,58.7,1007.4,9.9,0,
8/31/2020,101.9,82.7,90.2,73.8,61.4,1007,9.2,0,
9/1/2020,100.1,82.9,89.4,75,64.2,1007.8,9.1,0,
9/2/2020,85.9,73.2,81,73.4,77.8,1010.5,9,0.195,rain
9/3/2020,91.2,74.5,79.8,73.9,83.2,1012.6,8.4,1.006,rain
9/4/2020,83,71.9,75.5,71.4,87.6,1017.7,7.8,1.868,rain
9/5/2020,89.4,74,79.7,70.8,75.4,1021.6,9.9,0.002,rain
9/6/2020,93.4,73,82.5,69.1,66.2,1018.7,9.9,0.001,rain
9/7/2020,95.2,72.8,83.7,68.1,62.1,1011.4,9.9,0,
9/8/2020,88.1,76.8,80.2,71.5,75.5,1008.9,9.9,0.003,rain
9/9/2020,80.1,62.9,75.3,71.7,88.8,1013,8.8,1.847,rain
9/10/2020,66.3,57.8,62.1,57.5,85.3,1021.9,9.6,0.177,rain
9/11/2020,85.3,63.2,71.8,63.7,76.7,1019.6,9.7,0,
9/12/2020,91.7,68.8,79.8,67.7,68.8,1013.9,9.9,0.001,rain
9/13/2020,92.8,75.1,83.3,69,63.9,1013.7,9.9,0,
9/14/2020,90.8,73.9,82.5,68.6,64.1,1016.5,9.9,0,
9/15/2020,91.4,74.6,82,69.2,66.1,1016.2,9.9,0,
9/16/2020,92.4,74.5,83,68.6,63.6,1013.6,9.9,0.02,rain
9/17/2020,86.3,75.8,80.5,68.1,66.2,1014.2,9.8,0.067,rain
9/18/2020,87.6,71.7,79.2,63.8,61.8,1016.2,9.9,0.059,rain
9/19/2020,84.5,68.7,75.6,60.7,61.5,1017.3,8.6,0.001,rain
9/20/2020,85.5,63.5,73,57.4,61.1,1017.4,9.1,0.159,rain
9/21/2020,73,67.9,70.3,65.3,84.5,1015.5,7.6,0.259,rain
9/22/2020,74.7,69.1,71.4,66.6,85.1,1013.6,8.9,0.154,rain
9/23/2020,76.6,70.5,72.9,65.4,77.8,1012.8,9.7,0,
9/24/2020,81.1,66.9,73,62.2,69.5,1013.4,9.9,0.001,rain
9/25/2020,86.7,60,73,62.8,72.6,1014.2,9.8,0,
9/26/2020,89.1,66.7,77.2,67,73,1011.9,9.1,0,
9/27/2020,91.9,75.8,82.4,71.7,71.4,1007,9.9,0,
9/28/2020,80.3,66.3,74.2,50.2,46.7,1015.7,9.9,0.001,rain
9/29/2020,83.5,54.6,68.1,39.6,39.6,1021.5,9.9,0,
9/30/2020,88.1,52.9,69.6,42.3,43.3,1018.4,9.8,0,
10/1/2020,90.4,55.4,72.4,47.9,46.2,1019.7,9.9,0,
10/2/2020,83.5,58,71.3,47.9,46,1021.5,9.9,0,
10/3/2020,85.9,57.2,70.8,53.9,57.7,1017.7,9.9,0,
10/4/2020,89.9,60.5,74.1,58.6,61.3,1019.8,9.8,0,
10/5/2020,86.7,63.6,73.8,56.4,55.9,1019.3,9.9,0,
10/6/2020,87.7,64.4,74.8,62.8,68.2,1016.7,9,0,
10/7/2020,91.3,61.9,75.6,58.4,59.8,1016.1,9.5,0,
10/8/2020,85.9,61,74.9,60.9,62.9,1014.8,9.9,0,
10/9/2020,87.7,73.7,78.8,69,73.1,1010.1,9.7,0.034,rain
10/10/2020,94.5,65.6,78.6,65.3,67.2,1009.5,9.1,0,
10/11/2020,97.5,67.2,81.1,64,59.8,1009.2,9.7,0,
10/12/2020,87.6,70.7,78.4,58.1,55.4,1013.9,9.2,0,
10/13/2020,89.3,57.5,72.3,47.1,44.1,1018.8,9.9,0,
10/14/2020,92.3,60.7,75.8,59.1,57.5,1014.1,9.8,0,
10/15/2020,88.4,67.1,77.7,64.6,66,1011.3,9.3,0,
10/16/2020,76.9,59.9,68.1,40.6,38.7,1022.7,9.9,0,
10/17/2020,78.9,55.4,67.6,56.7,69.2,1018.6,8.8,0.011,rain
10/18/2020,92.3,73,79.9,65.5,64.6,1013.6,9.9,0,
10/19/2020,92.5,73.8,81.4,69.1,68.8,1014.3,9.6,0,
10/20/2020,90.8,75.3,81.5,67.6,64.8,1013.9,9.8,0.003,rain
10/21/2020,90,72.9,79.4,66.7,67.4,1015.1,9.8,0,
10/22/2020,89.7,72.9,79.6,67.6,68.7,1013,9.7,0,
10/23/2020,82,55.6,70.9,63.3,77.1,1015.8,9.5,0,
10/24/2020,65.8,53.3,58.6,43.4,57.4,1019.2,9.8,0,
10/25/2020,84.8,54.6,68.9,57.3,67.3,1012.2,9.8,0,
10/26/2020,75.8,43.7,62.5,58.9,87.8,1014.6,8,0.093,rain
10/27/2020,43.5,40.3,41.8,38.5,87.8,1018.7,6.4,0.006,rain
10/28/2020,61.2,39.4,47.1,38.2,74,1014.8,8.8,0.196,rain
10/29/2020,63.8,41.5,52.6,39,61.9,1019,9.8,0.001,rain
10/30/2020,71.1,44.7,56.8,37,51.1,1024.8,9.7,0,
10/31/2020,78.4,40.7,57.5,39.3,56.6,1022.1,9.5,0,
11/1/2020,78,48.6,62.2,44.2,54.8,1027.6,9.6,0,
11/2/2020,76.1,45.4,59.7,36.3,45.9,1030.8,9.8,0,
11/3/2020,80,42.5,60.3,35.9,45.4,1026,9.8,0,
11/4/2020,80.8,46.4,63.7,47.3,58.1,1023.5,9.8,0,
11/5/2020,81.7,54.8,67.3,56.3,70.4,1021.5,9.7,0,
11/6/2020,79.7,61.6,69.4,57.8,68.4,1018.9,9.5,0,
11/7/2020,80.8,53.3,66.6,52.6,63.5,1016.3,9.9,0,
11/8/2020,83,58.9,70.1,58.6,69.5,1013.8,9.1,0,
11/9/2020,84.7,65.4,73.6,61,67.2,1012.4,9.8,0,
11/10/2020,79.2,64.4,71.2,54.5,60.2,1011.3,9.7,0,
11/11/2020,82.9,57.9,69,45,42.9,1014,9.9,0,
11/12/2020,83,61.8,70.9,57,62.4,1015.2,9.6,0,
11/13/2020,83.5,63.4,73.1,63.5,73.5,1017.2,8.6,0,
11/14/2020,86.5,71.4,76.6,64.5,68,1011.7,9.9,0,
11/15/2020,73.7,51.1,64.8,31.5,35.3,1021.7,9.9,0,
11/16/2020,74.4,41.3,56.3,28,38.9,1026.6,9.9,0,
11/17/2020,76.6,41.2,57.6,30.2,40.7,1029.8,9.9,0,
11/18/2020,80,42.6,61.2,42,51.5,1027.8,9.9,0,
11/19/2020,82.2,56.9,68.1,55.2,66.7,1024.1,8.9,0,
11/20/2020,81.4,60.6,70.2,58.5,69,1024.1,8.7,0,
11/21/2020,80.7,63.9,71.2,59.8,69.4,1023.5,8.5,0.004,rain
11/22/2020,82.4,59.2,69.2,59.6,72.7,1022.3,9.7,0,
11/23/2020,67,52,57.7,48.8,72.4,1023,9.6,0,
11/24/2020,83.3,59.4,70.7,62.3,76,1012.1,8.8,0.032,rain
11/25/2020,73,51.2,63.8,42.3,47.8,1017.1,9.9,0,
11/26/2020,77.8,45.1,60.9,50.2,68.8,1015.9,9.8,0,
11/27/2020,70.2,60,65.5,58.6,78.6,1015.9,7.9,0.025,rain
11/28/2020,60.3,52.2,57.3,51.8,82.5,1018.4,6.6,0.654,rain
11/29/2020,56,46.6,50.7,42.4,74,1021.3,9.8,0.015,rain
11/30/2020,56.7,33.5,45.7,22.4,43,1029.5,9.9,0.001,rain
12/1/2020,63.9,28.5,45.8,27.1,53.5,1021.6,9.9,0,
12/2/2020,65.1,45,52.8,38.4,62.7,1019,9.9,0,
12/3/2020,57.5,39.8,47,30.8,54,1024.6,9.9,0,
12/4/2020,59.6,36.2,45.5,30.3,57.9,1025.4,9.9,0,
12/5/2020,53.3,37.6,45.3,37.6,75.1,1024.5,9.8,0.012,rain
12/6/2020,66.7,41.6,51.9,35.7,57.6,1020.7,9.7,0,
12/7/2020,70.9,41.8,53.3,32.9,49.5,1023.6,9.9,0,
12/8/2020,78.3,42.4,56.8,32.5,45.8,1023.9,9.9,0,
12/9/2020,81.1,46.1,60.8,30.7,36,1020.7,9.9,0,
12/10/2020,78.4,45.8,62.3,44.1,52.2,1015.4,9.9,0,
12/11/2020,71.2,56.9,64.4,59.5,84.4,1011.6,7.8,0.058,rain
12/12/2020,62.7,48.5,54.6,42.1,64.8,1016.6,8.9,0,
12/13/2020,67.5,42.5,53.6,44.2,71.9,1016.7,7.2,0.001,rain
12/14/2020,51,36,42.1,31.6,66.6,1025.1,9.9,0,
12/15/2020,58.4,38.7,46.7,38.5,74.4,1015.8,8,0,
12/16/2020,56.3,36.1,44.8,25.7,48.4,1021.6,9.9,0,
12/17/2020,63.8,29.8,45.4,28.4,56.6,1025.5,9.9,0,
12/18/2020,64.3,36,52.1,43.4,73,1022.1,9.6,0.001,rain
12/19/2020,67.6,44.8,58.9,52,78.8,1018.7,8.3,0.914,rain
12/20/2020,68.4,41.1,51.9,37,61.8,1020.2,9.8,0,
12/21/2020,73.9,39.2,53.5,36.2,56.5,1021.3,9.9,0,
12/22/2020,73.9,42.6,58.3,47.5,69.6,1020.1,9.5,0.001,rain
12/23/2020,79.8,51.2,66.3,48.6,58.6,1013.5,9.8,0,
12/24/2020,56,35.6,45.5,13.5,28.7,1027.6,9.9,0,
12/25/2020,69.2,39.7,51.5,17,27.2,1025.3,9.9,0,
12/26/2020,70.1,35.4,53.4,31.2,45.9,1020.2,9.9,0,
12/27/2020,76.1,45.6,59.8,48.1,68.1,1016,9.9,0,
12/28/2020,75.1,54.8,64.7,56.5,76.3,1019.9,8.5,0,
12/29/2020,75.3,62.8,67.3,58.6,74.5,1015.8,9.8,0.005,rain
12/30/2020,72.6,44.9,59.8,55.9,87.2,1011.9,8.2,1.149,rain
12/31/2020,44.3,37.6,40.6,37.6,88.9,1009.1,7,1.806,rain
1/1/2021,53,37.1,43,32.6,67.3,1016.7,9.9,0.137,rain
1/2/2021,63.1,36.2,47.5,29.4,54.1,1022.7,9.9,0,
1/3/2021,70.5,36.9,52.8,33.7,51.1,1018.5,9.9,0,
1/4/2021,76.9,40.1,56.9,37.9,54.7,1018.1,9.9,0,
1/5/2021,71.5,44.7,58.7,44.4,60.5,1019.1,9.9,0,
1/6/2021,66.6,51.7,61.4,50,69.5,1014.4,8.3,0.105,rain
1/7/2021,62.2,44.3,51.5,31.8,48.4,1020.3,9.9,0,
1/8/2021,52.7,36.7,44,33.9,68.7,1026.8,9.9,0,
1/9/2021,53.2,31.7,43,32.1,67.3,1026.8,9.7,0.011,rain
1/10/2021,45.2,33.6,38.2,33.8,84.5,1026.3,6.5,1.001,"rain,snow"
1/11/2021,48.1,33.6,39.4,31.3,73.6,1030.8,9.9,0,
1/12/2021,50.8,29.8,39.2,30.3,72.9,1029.9,7.8,0,
1/13/2021,65.6,32.1,46.7,32.6,62.1,1022.1,9.8,0,
1/14/2021,68.9,38.7,52.9,30.3,46.8,1014.6,9.9,0,
1/15/2021,59.4,40.4,49.4,15.7,28.5,1021.1,9.9,0,
1/16/2021,62.9,38.4,48.9,20,34,1020.4,9.8,0,
1/17/2021,68.8,38.9,52.5,28.2,42,1019.8,9.8,0,
1/18/2021,74.7,39.4,57.8,44.5,61.9,1016.1,9.9,0,
1/19/2021,68.2,50,59.8,54.7,83.5,1022.3,9.1,0.291,rain
1/20/2021,54.4,48.8,50.6,44.5,79.9,1025.9,8,0.067,rain
1/21/2021,65.9,50,57.6,53.2,85.7,1016.4,7.5,0.007,rain
1/22/2021,77.4,53.2,61.4,53.3,77.5,1014.2,8.4,0.012,rain
1/23/2021,61.8,51.1,56.7,52.2,84.9,1016.5,6.9,0.012,rain
1/24/2021,69.8,61,64.5,62.5,93.3,1010.8,2.5,0.034,rain
1/25/2021,75.8,50.1,67.2,46.9,54.4,1006.6,8.7,0.053,rain
1/26/2021,72.4,45.1,57.4,36.7,50.5,1011.1,9.9,0,
1/27/2021,66.2,46.9,54.8,32.5,45.5,1024.5,9.9,0,
1/28/2021,54.2,36.6,45.2,30.3,57.7,1033.3,9.8,0,
1/29/2021,68.2,36.2,52.7,40.9,65.8,1024.1,9.8,0,
1/30/2021,79.3,55.9,65.8,53,65.5,1011.6,9.8,0,
1/31/2021,69.1,51.8,58.7,31.6,36.3,1022.1,9.5,0,
2/1/2021,65.6,40.4,52,27.7,42.9,1029.3,9.9,0,
2/2/2021,68,39.7,52.8,29.7,45.1,1023.4,9.9,0,
2/3/2021,75.8,43,59.1,46.3,64.9,1016,9.6,0,
2/4/2021,84.1,56.6,67.6,50.6,58.3,1009.6,9.9,0,
2/5/2021,58.7,45.8,52,36.2,55.5,1013.5,9.9,0.05,rain
2/6/2021,75.1,48.8,57.6,39.1,58.3,1011.8,8.4,0,
2/7/2021,70,39.2,54.7,37,54.7,1015.9,9.9,0,
2/8/2021,74.4,49.9,60.3,52.1,76.2,1013.7,8.1,0,
